t,EGT_SEL,FLIGHT_MOD,FMV_SEL,HPTC_SEL,LPTC_SEL,N1_SEL,N2_ACTSEL,OIL_P,OIL_TEMP,PS3_SEL,PT2_SEL,P0_SEL,TAT,TBV_SEL,TRA_SEL,T25_SEL,T3_SEL,VBV_SEL,VIB_CN1,VIB_CN2,VIB_TN1,VIB_TN2,VSV_SEL,WFM_SEL,XM
12/09/2011 09:05:15.875,359.977,NaN,NaN,0,0,0,0,0,76,575.973,0,24,21.75,0,0,NaN,NaN,0,0,0,0,0,0,4608.02,0.15
12/09/2011 09:05:16.125,503.972,NaN,NaN,0,0,0,0,0,76,959.971,0,24,21.75,0,0,NaN,NaN,0,0,0,0,0,0,7680,0.15
12/09/2011 09:05:16.375,527.981,NaN,NaN,0,0,0,0,0,76,1343.97,0,24,21.75,0,0,NaN,NaN,0,0,0,0,0,0,10752,0.15
12/09/2011 09:05:16.625,431.995,NaN,NaN,0,0,0,0,0,76,1343.99,0,24,21.75,0,0,NaN,NaN,0,0,0,0,0,0,10751.9,0.15
12/09/2011 09:05:16.875,335.984,1,0,0,0,0,0,0,76,959.98,0,24,21.75,0,0,0,-512,0,0,0,0,0,0,7679.84,0.15
12/09/2011 09:05:17.125,239.986,1,0,0,0,0,0,0,76,575.982,0,24,21.75,0,0,0,-512,0,0,0,0,0,0,4607.86,0.15
12/09/2011 09:05:17.375,167.991,1,0,0,0,0,0,0,76,191.984,0,24,21.75,0,0,0,-512,0,0,0,0,0,0,1535.87,0.15
12/09/2011 09:05:17.625,119.994,1,0,0,0,0,0,0,76,0,0,24,21.75,0,0,0,-512,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:17.875,72.0011,1,0,0,0,0,0,0,76,0,0,24,21.75,0,0,0,-512,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:18.125,24.0035,1,0,0,0,0,0,0,76,0,0,24,21.75,0,0,0,-512,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:18.375,0.00234317,1,0,0,0,0,0,0,76,0,0,24,21.75,0,0,0,-512,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:18.625,0,1,0,0,0,0,0,0,76,0,0,24,21.75,0,0,0,-512,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:18.875,0,1,0,0,0,0,0,0,76,0,0,24,21.75,0,0,0,-512,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:19.125,0,1,0,0,0,0,0,0,76,0,0,24,21.75,0,0,0,-512,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:19.375,72.0006,1,0,0,0,0,0,0,76,0,0,24,21.75,0,0,0,-512,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:19.625,215.982,1,0,0,0,0,0,0,76,191.991,0,24,21.75,0,0,0,-512,0,0,0,0,0,0,1536.05,0.15
12/09/2011 09:05:19.875,359.977,1,0,0,0,0,0,0,76,575.973,0,24,21.75,0,0,0,-512,0,0,0,0,0,0,4608.02,0.15
12/09/2011 09:05:20.125,503.972,1,0,0,0,0,0,0,76,959.971,0,24,21.75,0,0,0,-512,0,0,0,0,0,0,7680,0.15
12/09/2011 09:05:20.375,527.981,1,0,0,0,0,0,0,76,1343.97,0,24,21.75,0,0,0,-512,0,0,0,0,0,0,10752,0.15
12/09/2011 09:05:20.625,431.982,1,0,0,0,0,0,0,76,1343.98,0,24,21.75,0,0,0,-512,0,0,0,0,0,0,10751.8,0.15
12/09/2011 09:05:20.875,335.984,1,0,0,0,0,0,0,76,959.98,0,24,21.75,0,0,0,-512,0,0,0,0,0,0,7679.84,0.15
12/09/2011 09:05:21.125,239.986,1,0,0,0,0,0,0,76,575.982,0,24,21.75,0,0,0,-512,0,0,0,0,0,0,4607.86,0.15
12/09/2011 09:05:21.375,167.991,1,0,0,0,0,0,0,76,191.984,0,24,21.75,0,0,0,-512,0,0,0,0,0,0,1535.87,0.15
12/09/2011 09:05:21.625,119.999,1,0,0,0,0,0,0,73.6251,0.0156193,0,24,21.75,0,0,0,-512,0,0,0,0,0,0,0.00833048,0.15
12/09/2011 09:05:21.875,72.0011,1,0,0,0,0,0,0,68.8754,5.93027e-007,0,24,21.75,0,0,0,-512,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:22.125,24.0035,1,0,0,0,0,0,0,64.1254,1.39385e-011,0,24,21.75,0,0,0,-512,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:22.375,0,1,0,0,0,0,0,0,59.3748,0,0,24,21.75,0,0,0,-512,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:22.625,0,1,0,0,0,0,0,0,54.6248,0,0,24,21.75,0,0,0,-512,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:22.875,0,1,0,0,0,0,0,0,49.8749,0,0,24,21.75,0,0,0,-512,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:23.125,0,1,0,0,0,0,0,0,45.1249,0,0,24,21.75,0,0,0,-512,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:23.375,71.9935,1,0,0,0,0,0,0,40.3753,0,0,24,21.75,0,0,0,-512,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:23.625,215.982,1,0,0,0,0,0,0,35.6253,191.991,0,24,21.75,0,0,0,-512,0,0,0,0,0,0,1536.05,0.15
12/09/2011 09:05:23.875,359.977,1,0,0,0,0,0,0,30.8754,575.973,0,24,21.75,0,0,0,-496,0,0,0,0,0,0,4608.02,0.15
12/09/2011 09:05:24.125,503.972,1,0,0,0,0,0,0,26.1254,959.971,0,24,21.75,0,0,0,-464.001,0,0,0,0,0,0,7680,0.15
12/09/2011 09:05:24.375,527.978,1,0,0,0,0,0,0,21.3748,1344.02,0,24,21.75,0,0,0,-431.999,0,0,0,0,0,0,10752.1,0.15
12/09/2011 09:05:24.625,431.978,1,0,0,0,0,0,0,16.6248,1343.98,0,24,21.75,0,0,0,-399.999,0,0,0,0,0,0,10751.8,0.15
12/09/2011 09:05:24.875,335.977,1,0,0,0,0,0,0,11.8749,959.98,0,24,21.75,0,0,0,-367.999,0,0,0,0,0,0,7679.84,0.15
12/09/2011 09:05:25.125,239.986,1,0,0,0,0,0,0,7.12531,576.013,0,24,21.75,0,0,0,-336,0,0,0,0,0,0,4607.87,0.15
12/09/2011 09:05:25.375,167.989,1,0,0,0,0,0,0,2.37533,192.015,0,24,21.75,0,0,0,-304.001,0,0,0,0,0,0,1535.89,0.15
12/09/2011 09:05:25.625,119.991,1,0,0,0,0,0,0,2.37508,0.0156204,0,24,21.75,0,0,0,-272.001,0,0,0,0,0,0,0.00833048,0.15
12/09/2011 09:05:25.875,71.9949,1,0,0,0,0,0,0,7.12464,5.93055e-007,0,24,21.75,0,0,0,-240.001,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:26.125,23.9925,1,0,0,0,0,0,0,11.8752,0,0,24,21.75,0,0,0,-207.998,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:26.375,-0.00311399,1,0,0,0,0,0,0,16.6252,0,0,24,21.75,0,0,0,-175.999,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:26.625,-0.00222428,1,0,0,0,0,0,0,21.3752,0,0,24,21.75,0,0,0,-143.999,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:26.875,-0.00133457,1,0,0,0,0,0,0,26.1251,0,0,24,21.75,0,0,0,-111.999,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:27.125,-0.000444944,1,0,0,0,0,0,0,30.8747,0,0,24,21.75,0,0,0,-80.0005,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:27.375,71.9961,1,0,0,0,0,0,0,35.6247,0,0,24,21.75,0,0,0,-48.0007,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:27.625,215.989,1,0,0,0,0,0,0,40.3747,191.991,0,24,21.75,0,0,0,-16.0009,0,0,0,0,0,0,1536.05,0.15
12/09/2011 09:05:27.875,359.99,1,0,0,0,0,0,0,45.1246,575.973,0,24,21.75,0,0,0,-0.000694265,0,0,0,0,0,0,4608.02,0.15
12/09/2011 09:05:28.125,504.01,1,0,0,0,0,0,0,49.8752,960.018,0,24,21.75,0,0,0,0,0,0,0,0,0,0,7680.14,0.15
12/09/2011 09:05:28.375,528.004,1,0,0,0,0,0,0,54.6252,1344.02,0,24,21.75,0,0,0,0,0,0,0,0,0,0,10752.1,0.15
12/09/2011 09:05:28.625,432.008,1,0,0,0,0,0,0,59.3752,1343.99,0,24,21.75,0,0,0,0,0,0,0,0,0,0,10751.9,0.15
12/09/2011 09:05:28.875,336.02,1,0,0,0,0,0,0,64.1247,960.027,0,24,21.75,0,0,0,0,0,0,0,0,0,0,7679.98,0.15
12/09/2011 09:05:29.125,240.024,1,0,0,0,0,0,0,68.8747,576.029,0,24,21.75,0,0,0,0,0,0,0,0,0,0,4608,0.15
12/09/2011 09:05:29.375,168.02,1,0,0,0,0,0,0,73.6247,192.031,0,24,21.75,0,0,0,0,0,0,0,0,0,0,1536.01,0.15
12/09/2011 09:05:29.625,120.015,1,0,0,0,0,0,0,75.9998,0.0156217,0,24,21.75,0,0,0,0,0,0,0,0,0,0,0.00833115,0.15
12/09/2011 09:05:29.875,72.0062,1,0,0,0,0,0,0,76,0,0,24,21.75,0,0,0,0,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:30.125,24.0036,1,0,0,0,0,0,0,76,0,0,24,21.75,0,0,0,0,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:30.375,0.00364495,1,0,0,0,0,0,0,76,0,0,24,21.75,0,0,0,0,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:30.625,0.00260353,1,0,0,0,0,0,0,76,0,0,24,21.75,0,0,0,0,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:30.875,0.00156222,1,0,0,0,0,0,0,76,0,0,24,21.75,0,0,0,0,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:31.125,0.00052081,1,0,0,0,0,0,0,76,0,0,24,21.75,0,0,0,0,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:31.375,71.9961,1,0,0,0,0,0,0,76,0,0,24,21.75,0,0,0,0,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:31.625,216.009,1,0,0,0,0,0,0,76,192.022,0,24,21.75,0,0,0,0,0,0,0,0,0,0,1536.18,0.15
12/09/2011 09:05:31.875,360.01,1,0,0,0,0,0,0,76,576.02,0,24,21.75,0,0,0,0,0,0,0,0,0,0,4608.16,0.15
12/09/2011 09:05:32.125,504.01,1,0,0,0,0,0,0,76,960.018,0,24,21.75,0,0,0,0,0,0,0,0,0,0,7680.14,0.15
12/09/2011 09:05:32.375,528.004,1,0,0,0,0,0,0,76,1344.02,0,24,21.75,0,0,0,0,0,0,0,0,0,0,10752.1,0.15
12/09/2011 09:05:32.625,432.017,1,0,0,0,0,0,0,76,1343.99,0,24,21.75,0,0,0,0,0,0,0,0,0,0,10751.9,0.15
12/09/2011 09:05:32.875,336.02,1,0,0,0,0,0,0,76,960.027,0,24,21.75,0,0,0,0,0,0,0,0,0,0,7679.98,0.15
12/09/2011 09:05:33.125,240.024,1,0,0,0,0,0,0,76,576.029,0,24,21.75,0,0,0,0,0,0,0,0,0,0,4608,0.15
12/09/2011 09:05:33.375,168.02,1,0,0,0,0,0,0,76,192.031,0,24,21.75,0,0,0,0,0,0,0,0,0,0,1536.01,0.15
12/09/2011 09:05:33.625,120.009,1,0,0,0,0,0,0,76,0,0,24,21.75,0,0,0,0,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:33.875,72.0062,1,0,0,0,0,0,0,76,0,0,24,21.75,0,0,0,0,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:34.125,24.0036,1,0,0,0,0,0,0,76,0,0,24,21.75,0,0,0,0,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:34.375,0.00364495,1.01172,0,0,0,0,0,0,76,0,0,24,21.75,0,0,0,0,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:34.625,0.00260364,1.03515,0,0,0,0,0,0,76,0,0,24,21.75,0,0,0,0,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:34.875,0.00156222,1.05859,0,0,0,0,0,0,76,0,0,24,21.75,0,0,0,0,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:35.125,0.00052081,1.08203,0,0,0,0,0,0,76,0,0,24,21.75,0,0,0,0,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:35.375,72.0089,1.12109,0,0,0,0,0,0,76,0,0,24,21.75,0,0,0,0,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:35.625,216.009,1.17578,0,0,0,0,0,0,76,192.022,0,24,21.75,0,0,0,0,0,0,0,0,0,0,1536.18,0.15
12/09/2011 09:05:35.875,360.01,1.23047,0,0,0,0,0,0,76,576.02,0,24,21.75,0,0,0,0,0,0,0,0,0,0,4608.16,0.15
12/09/2011 09:05:36.125,504.01,1.28516,0,0,0,0,0,0,76,960.018,0,24,21.75,0,0,0,0,0,0,0,0,0,0,7680.14,0.15
12/09/2011 09:05:36.375,528.002,1.34374,0,0,0,0,0,0,76,1343.98,0,24,21.75,0,0,0,0,0,0,0,0,0,0,10752.1,0.15
12/09/2011 09:05:36.625,432.017,1.40624,0,0,0,0,0,0,76,1343.99,0,24,21.75,0,0,0,0,0,0,0,0,0,0,10751.9,0.15
12/09/2011 09:05:36.875,336.02,1.46874,0,0,0,0,0,0,76,960.027,0,24,21.75,0,0,0,0,0,0,0,0,0,0,7679.98,0.15
12/09/2011 09:05:37.125,240.024,1.53124,0,0,0,0,0,0,76,576.029,0,24,21.75,0,0,0,0,0,0,0,0,0,0,4608,0.15
12/09/2011 09:05:37.375,168.011,1.59375,0,0,0,0,0,0,76,191.984,0,24,21.75,0,0,0,0,0,0,0,0,0,0,1535.87,0.15
12/09/2011 09:05:37.625,120.009,1.65625,0,0,0,0,0,0,73.6249,0,0,24,21.75,0,0,0,0,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:37.875,72.0062,1.71875,0,0,0,0,0,0,68.8749,0,0,24,21.75,0,0,0,0,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:38.125,24.0083,1.78125,0,0,0,0,0,0,64.1254,0,0,24,21.75,0,0,0,0,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:38.375,0.00598815,1.83203,0,0,0,0,0,0,59.3754,0,0,24,21.75,0,0,0,0,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:38.625,0.00260368,1.87109,0,0,0,0,0,0,54.6254,0,0,24,21.75,0,0,0,0,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:38.875,0.00156217,1.91015,0,0,0,0,0,0,49.8755,0,0,24,21.75,0,0,0,0,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:39.125,0.00052063,1.94922,0,0,0,0,0,0,45.1249,0,0,24,21.75,0,0,0,0,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:39.375,72.0006,1.97266,0,0,0,0,0,0,40.3749,0,0,24,21.7813,0,0,0,0,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:39.625,215.996,1.98047,0,0,0,0,0,0,35.6249,192.007,0,24,21.8438,0,0,0,0,0,0,0,0,0,0,1536.05,0.15
12/09/2011 09:05:39.875,359.991,1.98828,0,0,0,0,0,0,30.875,576.005,0,24,21.9063,0,0,0,0,0,0,0,0,0,0,4608.04,0.15
12/09/2011 09:05:40.125,503.972,1.99609,0,0,0,0,0,0,26.1254,959.971,0,24,21.9687,0,0,0,0,0,0,0,0,0,0,7680,0.15
12/09/2011 09:05:40.375,527.981,2,0,0,0,0,0,0,21.3754,1343.97,0,24,22,0,0,0,0,0,0,0,0,0,0,10752,0.15
12/09/2011 09:05:40.625,431.995,2,0,0,0,0,0,0,16.6254,1343.99,0,24,22,0,0,0,0,0,0,0,0,0,0,10751.9,0.15
12/09/2011 09:05:40.875,335.984,2,0,0,0,0,0,0,11.8749,959.98,0,24,22,0,0,0,0,0,0,0,0,0,0,7679.84,0.15
12/09/2011 09:05:41.125,239.986,2,0,0,0,0,0,0,7.1249,575.982,0,24,22,0,0,0,0,0,0,0,0,0,0,4607.86,0.15
12/09/2011 09:05:41.375,167.991,2,0,0,0,0,0,0,2.37492,191.984,0,24,22,0,0,0,0,0,0,0,0,0,0,1535.87,0.15
12/09/2011 09:05:41.625,119.994,2,0,0,0,0,0,0,2.37508,0,0,24,22,0,0,0,0,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:41.875,72.0011,2,0,0,0,0,0,0,7.12464,0,0,24,22,0,0,0,0,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:42.125,24.0035,2,0,0,0,0,0,0,11.8746,0,0,24,22,0,0,0,0,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:42.375,0.00234317,2,0,0,0,0,0,0,16.6246,0,0,24,22,0,0,0,0,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:42.625,1.08025e-007,2,0,0,0,0,0,0,21.3746,0,0,24,22,0,0,0,0,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:42.875,0,2,0,0,0,0,0,0,26.1251,0,0,24,22,0,0,0,0,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:43.125,0,2,0,0,0,0,0,0,30.8751,0,0,24,22,0,0,0,0,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:43.375,72.0006,2,0,0,0,0,0,0,35.6251,0,0,24,22,0,0,0,0,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:43.625,215.996,2,0,0,0,0,0,0,40.3751,192.007,0,24,22,0,0,0,0,0,0,0,0,0,0,1536.05,0.15
12/09/2011 09:05:43.875,359.977,2,0,0,0,0,0,0,45.1246,575.973,0,24,22,0,0,0,0,0,0,0,0,0,0,4608.02,0.15
12/09/2011 09:05:44.125,503.972,2,0,0,0,0,0,0,49.8746,959.971,0,24,22,0,0,0,0,0,0,0,0,0,0,7680,0.15
12/09/2011 09:05:44.375,527.981,2,0,0,0,0,0,0,54.6246,1343.97,0,24,21.9688,0,0,0,0,0,0,0,0,0,0,10752,0.15
12/09/2011 09:05:44.625,431.982,2,0,0,0,0,0,0,59.3752,1343.98,0,24,21.9062,0,0,0,0,0,0,0,0,0,0,10751.8,0.15
12/09/2011 09:05:44.875,335.984,2,0,0,0,0,0,0,64.1251,959.98,0,24,21.8437,0,0,0,0,0,0,0,0,0,0,7679.84,0.15
12/09/2011 09:05:45.125,239.986,2,0,0,0,0,0,0,68.8751,575.982,0,24,21.7812,0,0,0,0,0,0,0,0,0,0,4607.86,0.15
12/09/2011 09:05:45.375,167.991,2,0,0,0,0,0,0,73.6251,191.984,0,24,21.75,0,0,0,0,0,0,0,0,0,0,1535.87,0.15
12/09/2011 09:05:45.625,119.999,2,0,0,0,0,0,0,75.9998,0.0156193,0,24,21.75,0,0,0,0,0,0,0,0,0,0,0.00833048,0.15
12/09/2011 09:05:45.875,72.0011,2,0,0,0,0,0,0,76,5.93027e-007,0,24,21.75,0,0,0,0,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:46.125,24.0035,2,0,0,0,0,0,0,76,1.39385e-011,0,24,21.75,0,0,0,0,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:46.375,0.00234317,2,0,0,0,0,0,0,76,2.26808e-016,0,24,21.7812,0,0,0,0,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:46.625,0,2,0,0,0,0,0,0,76,0,0,24,21.8438,0,0,0,0,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:46.875,0,2,0,0,0,0,0,0,76,0,0,24,21.9063,0,0,0,0,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:47.125,0,2,0,0,0,0,0,0,76,0,0,24,21.9688,0,0,0,0,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:47.375,71.9935,2,0,0,0,0,0,0,76,0,0,24,22,0,0,0,0,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:47.625,215.982,2,0,0,0,0,0,0,76,191.991,0,24,22,0,0,0,0,0,0,0,0,0,0,1536.05,0.15
12/09/2011 09:05:47.875,359.977,2,0,0,0,0,0,0,76,575.973,0,24,22,0,0,0,0,0,0,0,0,0,0,4608.02,0.15
12/09/2011 09:05:48.125,503.972,2,0,0,0,0,0,0,76,959.971,0,24,22,0,0,0,0,0,0,0,0,0,0,7680,0.15
12/09/2011 09:05:48.375,527.98,2,0,0,0,0,0,0,76,1344.02,0,24,21.9687,0,0,0,0,0,0,0,0,0,0,10752.1,0.15
12/09/2011 09:05:48.625,431.982,2,0,0,0,0,0,0,76,1343.98,0,24,21.9062,0,0,0,0,0,0,0,0,0,0,10751.8,0.15
12/09/2011 09:05:48.875,335.984,2,0,0,0,0,0,0,76,959.98,0,24,21.8437,0,0,0,0,0,0,0,0,0,0,7679.84,0.15
12/09/2011 09:05:49.125,239.986,2,0,0,0,0,0,0,76,575.982,0,24,21.7812,0,0,0,0,0,0,0,0,0,0,4607.86,0.15
12/09/2011 09:05:49.375,167.999,2,0,0,0,0,0,0,76,192.015,0,24,21.75,0,0,0,0,0,0,0,0,0,0,1535.89,0.15
12/09/2011 09:05:49.625,119.999,2,0,0,0,0,0,0,76,0.0156204,0,24,21.75,0,0,0,0,0,0,0,0,0,0,0.00833048,0.15
12/09/2011 09:05:49.875,72.0011,2,0,0,0,0,0,0,76,5.93055e-007,0,24,21.75,0,0,0,0,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:50.125,24.0035,2,0,0,0,0,0,0,76,1.3939e-011,0,24,21.75,0,0,0,0,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:50.375,0,2,0,0,0,0,0,0,76,0,0,24,21.7813,0,0,0,0,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:50.625,0,2,0,0,0,0,0,0,76,0,0,24,21.8438,0,0,0,0,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:50.875,0,2,0,0,0,0,0,0,76,0,0,24,21.9063,0,0,0,0,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:51.125,0,2,0,0,0,0,0,0,76,0,0,24,21.9687,0,0,0,0,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:51.375,71.9961,2,0,0,0,0,0,0,76,0,0,24,22,0,0,0,0,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:51.625,215.989,2,0,0,0,0,0,0,76,191.991,0,24,22,0,0,0,0,0,0,0,0,0,0,1536.05,0.15
12/09/2011 09:05:51.875,359.99,2,0,0,0,0,0,0,76,575.973,0,24,22,0,0,0,0,0,0,0,0,0,0,4608.02,0.15
12/09/2011 09:05:52.125,504.01,2,0,0,0,0,0,0,76,960.018,0,24,22,0,0,0,0,0,0,0,0,0,0,7680.14,0.15
12/09/2011 09:05:52.375,528.004,2,0,0,0,0,0,0,76,1344.02,0,24,21.9687,0,0,0,0,0,0,0,0,0,0,10752.1,0.15
12/09/2011 09:05:52.625,432.008,2,0,0,0,0,0,0,76,1343.99,0,24,21.9062,0,0,0,0,0,0,0,0,0,0,10751.9,0.15
12/09/2011 09:05:52.875,336.011,2,0,0,0,0,0,0,76,959.995,0,24,21.8437,0,0,0,0,0,0,0,0,0,0,7679.96,0.15
12/09/2011 09:05:53.125,240.024,2,0,0,0,0,0,0,76,576.029,0,24,21.7813,0,0,0,0,0,0,0,0,0,0,4608,0.15
12/09/2011 09:05:53.375,168.02,2,0,0,0,0,0,0,76,192.031,0,24,21.75,0,0,0,0,0,0,0,0,0,0,1536.01,0.15
12/09/2011 09:05:53.625,120.015,2,0,0,0,0,0,0,73.6253,0.0156217,0,24,21.75,0,0,0,0,0,0,0,0,0,0,0.00833115,0.15
12/09/2011 09:05:53.875,72.0062,2,0,0,0,0,0,0,68.8749,0,0,24,21.75,0,0,0,0,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:54.125,24.0036,2,0,0,0,0,0,0,64.125,0,0,24,21.75,0,0,0,0,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:54.375,0.00364495,2,0,0,0,0,0,0,59.375,0,0,24,21.7813,0,0,0,0,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:54.625,0.00260353,2,0,0,0,0,0,0,54.625,0,0,24,21.8438,0,0,0,0,0,0,0,0,0,0,0,0.15
12/09/2011 09:05:54.875,0.00156222,2,0,0,0,0,0,0,49.8755,0,0,24,21.9062,0,0,0,0,0,0,0,0,0,0,0,0.15
