t,EGT_SEL,FLIGHT_MOD,FMV_SEL,HPTC_SEL,LPTC_SEL,N1_SEL,N2_ACTSEL,OIL_P,OIL_TEMP,PS3_SEL,PT2_SEL,P0_SEL,TAT,TBV_SEL,TRA_SEL,T25_SEL,T3_SEL,VBV_SEL,VIB_CN1,VIB_CN2,VIB_TN1,VIB_TN2,VSV_SEL,WFM_SEL,XM
15/09/2011 07:34:07.875,335.984,1,0,0,0,0,0,0,70,959.98,0,0,21.75,0,0,0,0,0,0,0,0,0,0,7679.84,0.15
15/09/2011 07:34:08.125,239.986,1,0,0,0,0,0,0,70,575.982,0,0,21.75,0,0,0,0,0,0,0,0,0,0,4607.86,0.15
15/09/2011 07:34:08.375,167.991,1,0,0,0,0,0,0,70,191.984,0,0,21.75,0,0,0,0,0,0,0,0,0,0,1535.87,0.15
15/09/2011 07:34:08.625,119.999,1,0,0,0,0,0,0,70,0.0156193,0,0,21.75,0,0,0,0,0,0,0,0,0,0,0.00833048,0.15
15/09/2011 07:34:08.875,72.0011,1,0,0,0,0,0,0,70,5.93033e-007,0,0,21.75,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:09.125,24.0035,1,0,0,0,0,0,0,70,1.39387e-011,0,0,21.75,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:09.375,0,1,0,0,0,0,0,0,70,0,0,0,21.8125,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:09.625,0,1,0,0,0,0,0,0,70,0,0,0,21.9375,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:09.875,0,1,0,0,0,0,0,0,70,0,0,0,22.0625,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:10.125,0,1,0,0,0,0,0,0,70,0,0,0,22.1875,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:10.375,71.9935,1,0,0,0,0,0,0,70,0,0,0,22.1875,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:10.625,215.982,1,0,0,0,0,0,0,70,191.991,0,0,22.0625,0,0,0,0,0,0,0,0,0,0,1536.05,0.15
15/09/2011 07:34:10.875,359.977,1,0,0,0,0,0,0,70,575.973,0,0,21.9375,0,0,0,0,0,0,0,0,0,0,4608.02,0.15
15/09/2011 07:34:11.125,503.972,1,0,0,0,0,0,0,70,959.971,0,0,21.8125,0,0,0,0,0,0,0,0,0,0,7680,0.15
15/09/2011 07:34:11.375,527.978,1,0,0,0,0,0,0,70,1344.02,0,0,21.75,0,0,0,0,0,0,0,0,0,0,10752.1,0.15
15/09/2011 07:34:11.625,431.978,1,0,0,0,0,0,0,70,1343.98,0,0,21.75,0,0,0,0,0,0,0,0,0,0,10751.8,0.15
15/09/2011 07:34:11.875,335.977,1,0,0,0,0,0,0,70,959.98,0,0,21.75,0,0,0,0,0,0,0,0,0,0,7679.84,0.15
15/09/2011 07:34:12.125,239.986,1,0,0,0,0,0,0,70,576.013,0,0,21.75,0,0,0,0,0,0,0,0,0,0,4607.87,0.15
15/09/2011 07:34:12.375,167.989,1,0,0,0,0,0,0,70,192.015,0,0,21.75,0,0,0,0,0,0,0,0,0,0,1535.89,0.15
15/09/2011 07:34:12.625,119.991,1,0,0,0,0,0,0,67.8126,0.0156205,0,0,21.75,0,0,0,0,0,0,0,0,0,0,0.00833048,0.15
15/09/2011 07:34:12.875,71.9949,1,0,0,0,0,0,0,63.4378,5.93061e-007,0,0,21.75,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:13.125,23.9925,1,0,0,0,0,0,0,59.0623,0,0,0,21.75,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:13.375,-0.00311413,1,0,0,0,0,0,0,54.6873,0,0,0,21.8125,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:13.625,-0.00222438,1,0,0,0,0,0,0,50.3123,0,0,0,21.9375,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:13.875,-0.00133463,1,0,0,0,0,0,0,45.9374,0,0,0,22.0625,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:14.125,-0.000444964,1,0,0,0,0,0,0,41.5628,0,0,0,22.1875,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:14.375,71.9961,1,0,0,0,0,0,0,37.1878,0,0,0,22.1875,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:14.625,215.989,1,0,0,0,0,0,0,32.8128,191.991,0,0,22.0625,0,0,0,0,0,0,0,0,0,0,1536.05,0.15
15/09/2011 07:34:14.875,359.99,1,0,0,0,0,0,0,28.4378,575.973,0,0,21.9375,0,0,0,-15.9999,0,0,0,0,0,0,4608.02,0.15
15/09/2011 07:34:15.125,504.01,1,0,0,0,0,0,0,24.0623,960.018,0,0,21.8125,0,0,0,-48.0017,0,0,0,0,0,0,7680.14,0.15
15/09/2011 07:34:15.375,528.004,1,0,0,0,0,0,0,19.6873,1344.02,0,0,21.75,0,0,0,-80.0015,0,0,0,0,0,0,10752.1,0.15
15/09/2011 07:34:15.625,432.008,1,0,0,0,0,0,0,15.3124,1343.99,0,0,21.75,0,0,0,-112.001,0,0,0,0,0,0,10751.9,0.15
15/09/2011 07:34:15.875,336.02,1,0,0,0,0,0,0,10.9378,960.027,0,0,21.75,0,0,0,-144,0,0,0,0,0,0,7679.98,0.15
15/09/2011 07:34:16.125,240.024,1,0,0,0,0,0,0,6.56278,576.029,0,0,21.75,0,0,0,-176,0,0,0,0,0,0,4608,0.15
15/09/2011 07:34:16.375,168.02,1,0,0,0,0,0,0,2.18781,192.031,0,0,21.75,0,0,0,-207.999,0,0,0,0,0,0,1536.01,0.15
15/09/2011 07:34:16.625,120.015,1,0,0,0,0,0,0,2.1874,0.0156218,0,0,21.75,0,0,0,-239.999,0,0,0,0,0,0,0.00833115,0.15
15/09/2011 07:34:16.875,72.0062,1,0,0,0,0,0,0,6.56255,0,0,0,21.75,0,0,0,-272.002,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:17.125,24.0036,1,0,0,0,0,0,0,10.9375,0,0,0,21.75,0,0,0,-304.002,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:17.375,0.0036448,1,0,0,0,0,0,0,15.3125,0,0,0,21.75,0,0,0,-336.001,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:17.625,0.00260343,1,0,0,0,0,0,0,19.6875,0,0,0,21.75,0,0,0,-368.001,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:17.875,0.00156216,1,0,0,0,0,0,0,24.0621,0,0,0,21.75,0,0,0,-400,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:18.125,0.000520789,1,0,0,0,0,0,0,28.4371,0,0,0,21.75,0,0,0,-431.999,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:18.375,71.9961,1,0,0,0,0,0,0,32.812,0,0,0,21.75,0,0,0,-463.999,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:18.625,216.009,1,0,0,0,0,0,0,37.1876,192.022,0,0,21.75,0,0,0,-496.002,0,0,0,0,0,0,1536.18,0.15
15/09/2011 07:34:18.875,360.01,1,0,0,0,0,0,0,41.5625,576.02,0,0,21.75,0,0,0,-512,0,0,0,0,0,0,4608.16,0.15
15/09/2011 07:34:19.125,504.01,1,0,0,0,0,0,0,45.9375,960.018,0,0,21.75,0,0,0,-512,0,0,0,0,0,0,7680.14,0.15
15/09/2011 07:34:19.375,528.004,1,0,0,0,0,0,0,50.3125,1344.02,0,0,21.75,0,0,0,-512,0,0,0,0,0,0,10752.1,0.15
15/09/2011 07:34:19.625,432.017,1,0,0,0,0,0,0,54.6871,1343.99,0,0,21.75,0,0,0,-512,0,0,0,0,0,0,10751.9,0.15
15/09/2011 07:34:19.875,336.02,1,0,0,0,0,0,0,59.0621,960.027,0,0,21.75,0,0,0,-512,0,0,0,0,0,0,7679.98,0.15
15/09/2011 07:34:20.125,240.024,1,0,0,0,0,0,0,63.437,576.029,0,0,21.75,0,0,0,-512,0,0,0,0,0,0,4608,0.15
15/09/2011 07:34:20.375,168.02,1,0,0,0,0,0,0,67.812,192.031,0,0,21.75,0,0,0,-512,0,0,0,0,0,0,1536.01,0.15
15/09/2011 07:34:20.625,120.009,1,0,0,0,0,0,0,70,0,0,0,21.75,0,0,0,-512,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:20.875,72.0062,1,0,0,0,0,0,0,70,0,0,0,21.75,0,0,0,-512,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:21.125,24.0036,1,0,0,0,0,0,0,70,0,0,0,21.75,0,0,0,-512,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:21.375,0.0036448,1.01172,0,0,0,0,0,0,70,0,0,0,21.75,0,0,0,-512,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:21.625,0.00260353,1.03515,0,0,0,0,0,0,70,0,0,0,21.75,0,0,0,-512,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:21.875,0.00156216,1.05859,0,0,0,0,0,0,70,0,0,0,21.75,0,0,0,-512,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:22.125,0.000520789,1.08203,0,0,0,0,0,0,70,0,0,0,21.75,0,0,0,-512,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:22.375,72.0089,1.12109,0,0,0,0,0,0,70,0,0,0,21.75,0,0,0,-512,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:22.625,216.009,1.17578,0,0,0,0,0,0,70,192.022,0,0,21.75,0,0,0,-512,0,0,0,0,0,0,1536.18,0.15
15/09/2011 07:34:22.875,360.01,1.23047,0,0,0,0,0,0,70,576.02,0,0,21.75,0,0,0,-512,0,0,0,0,0,0,4608.16,0.15
15/09/2011 07:34:23.125,504.01,1.28516,0,0,0,0,0,0,70,960.018,0,0,21.75,0,0,0,-512,0,0,0,0,0,0,7680.14,0.15
15/09/2011 07:34:23.375,528.002,1.34374,0,0,0,0,0,0,70,1343.98,0,0,21.75,0,0,0,-512,0,0,0,0,0,0,10752.1,0.15
15/09/2011 07:34:23.625,432.017,1.40624,0,0,0,0,0,0,70,1343.99,0,0,21.75,0,0,0,-512,0,0,0,0,0,0,10751.9,0.15
15/09/2011 07:34:23.875,336.02,1.46874,0,0,0,0,0,0,70,960.027,0,0,21.75,0,0,0,-512,0,0,0,0,0,0,7679.98,0.15
15/09/2011 07:34:24.125,240.024,1.53124,0,0,0,0,0,0,70,576.029,0,0,21.75,0,0,0,-512,0,0,0,0,0,0,4608,0.15
15/09/2011 07:34:24.375,168.011,1.59375,0,0,0,0,0,0,70,191.984,0,0,21.75,0,0,0,-512,0,0,0,0,0,0,1535.87,0.15
15/09/2011 07:34:24.625,120.009,1.65625,0,0,0,0,0,0,70,0,0,0,21.75,0,0,0,-512,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:24.875,72.0062,1.71875,0,0,0,0,0,0,70,0,0,0,21.75,0,0,0,-512,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:25.125,24.0083,1.78125,0,0,0,0,0,0,70,0,0,0,21.75,0,0,0,-512,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:25.375,0.00598802,1.83203,0,0,0,0,0,0,70,0,0,0,21.75,0,0,0,-512,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:25.625,0.00260358,1.87109,0,0,0,0,0,0,70,0,0,0,21.75,0,0,0,-512,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:25.875,0.00156211,1.91015,0,0,0,0,0,0,70,0,0,0,21.75,0,0,0,-512,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:26.125,0.00052061,1.94922,0,0,0,0,0,0,70,0,0,0,21.75,0,0,0,-512,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:26.375,72.0006,1.97266,0,0,0,0,0,0,70,0,0,0,21.75,0,0,0,-512,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:26.625,215.996,1.98047,0,0,0,0,0,0,70,192.007,0,0,21.75,0,0,0,-512,0,0,0,0,0,0,1536.05,0.15
15/09/2011 07:34:26.875,359.991,1.98828,0,0,0,0,0,0,70,576.005,0,0,21.75,0,0,0,-512,0,0,0,0,0,0,4608.04,0.15
15/09/2011 07:34:27.125,503.972,1.99609,0,0,0,0,0,0,70,959.971,0,0,21.75,0,0,0,-512,0,0,0,0,0,0,7680,0.15
15/09/2011 07:34:27.375,527.981,2,0,0,0,0,0,0,70,1343.97,0,0,21.75,0,0,0,-512,0,0,0,0,0,0,10752,0.15
15/09/2011 07:34:27.625,431.995,2,0,0,0,0,0,0,70,1343.99,0,0,21.75,0,0,0,-512,0,0,0,0,0,0,10751.9,0.15
15/09/2011 07:34:27.875,335.984,2,0,0,0,0,0,0,70,959.98,0,0,21.75,0,0,0,-512,0,0,0,0,0,0,7679.84,0.15
15/09/2011 07:34:28.125,239.986,2,0,0,0,0,0,0,70,575.982,0,0,21.75,0,0,0,-512,0,0,0,0,0,0,4607.86,0.15
15/09/2011 07:34:28.375,167.991,2,0,0,0,0,0,0,70,191.984,0,0,21.75,0,0,0,-512,0,0,0,0,0,0,1535.87,0.15
15/09/2011 07:34:28.625,119.994,2,0,0,0,0,0,0,67.8124,0,0,0,21.75,0,0,0,-512,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:28.875,72.0011,2,0,0,0,0,0,0,63.4378,0,0,0,21.75,0,0,0,-512,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:29.125,24.0035,2,0,0,0,0,0,0,59.0629,0,0,0,21.75,0,0,0,-512,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:29.375,0.00234318,2,0,0,0,0,0,0,54.6879,0,0,0,21.75,0,0,0,-512,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:29.625,1.08026e-007,2,0,0,0,0,0,0,50.3129,0,0,0,21.75,0,0,0,-512,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:29.875,0,2,0,0,0,0,0,0,45.9374,0,0,0,21.75,0,0,0,-512,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:30.125,0,2,0,0,0,0,0,0,41.5624,0,0,0,21.75,0,0,0,-512,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:30.375,72.0006,2,0,0,0,0,0,0,37.1874,0,0,0,21.7813,0,0,0,-512,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:30.625,215.996,2,0,0,0,0,0,0,32.8124,192.007,0,0,21.8438,0,0,0,-512,0,0,0,0,0,0,1536.05,0.15
15/09/2011 07:34:30.875,359.977,2,0,0,0,0,0,0,28.4378,575.973,0,0,21.9062,0,0,0,-496,0,0,0,0,0,0,4608.02,0.15
15/09/2011 07:34:31.125,503.972,2,0,0,0,0,0,0,24.0629,959.971,0,0,21.9687,0,0,0,-464.001,0,0,0,0,0,0,7680,0.15
15/09/2011 07:34:31.375,527.981,2,0,0,0,0,0,0,19.6879,1343.97,0,0,22,0,0,0,-432.001,0,0,0,0,0,0,10752,0.15
15/09/2011 07:34:31.625,431.982,2,0,0,0,0,0,0,15.3124,1343.98,0,0,22,0,0,0,-399.999,0,0,0,0,0,0,10751.8,0.15
15/09/2011 07:34:31.875,335.984,2,0,0,0,0,0,0,10.9374,959.98,0,0,22,0,0,0,-367.999,0,0,0,0,0,0,7679.84,0.15
15/09/2011 07:34:32.125,239.986,2,0,0,0,0,0,0,6.5624,575.982,0,0,22,0,0,0,-335.999,0,0,0,0,0,0,4607.86,0.15
15/09/2011 07:34:32.375,167.991,2,0,0,0,0,0,0,2.18743,191.984,0,0,21.9687,0,0,0,-303.999,0,0,0,0,0,0,1535.87,0.15
15/09/2011 07:34:32.625,119.999,2,0,0,0,0,0,0,2.18758,0.0156193,0,0,21.9063,0,0,0,-272.001,0,0,0,0,0,0,0.00833048,0.15
15/09/2011 07:34:32.875,72.0011,2,0,0,0,0,0,0,6.56217,5.93033e-007,0,0,21.8438,0,0,0,-240.001,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:33.125,24.0035,2,0,0,0,0,0,0,10.9371,1.39387e-011,0,0,21.7813,0,0,0,-208.001,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:33.375,0.00234318,2,0,0,0,0,0,0,15.3121,2.26812e-016,0,0,21.75,0,0,0,-176.001,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:33.625,0,2,0,0,0,0,0,0,19.6877,0,0,0,21.75,0,0,0,-143.999,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:33.875,0,2,0,0,0,0,0,0,24.0626,0,0,0,21.75,0,0,0,-111.999,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:34.125,0,2,0,0,0,0,0,0,28.4376,0,0,0,21.75,0,0,0,-79.9991,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:34.375,71.9935,2,0,0,0,0,0,0,32.8122,0,0,0,21.75,0,0,0,-48.0007,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:34.625,215.982,2,0,0,0,0,0,0,37.1872,191.991,0,0,21.75,0,0,0,-16.0009,0,0,0,0,0,0,1536.05,0.15
15/09/2011 07:34:34.875,359.977,2,0,0,0,0,0,0,41.5622,575.973,0,0,21.75,0,0,0,-0.000694269,0,0,0,0,0,0,4608.02,0.15
15/09/2011 07:34:35.125,503.972,2,0,0,0,0,0,0,45.9371,959.971,0,0,21.75,0,0,0,-1.31799e-008,0,0,0,0,0,0,7680,0.15
15/09/2011 07:34:35.375,527.98,2,0,0,0,0,0,0,50.3127,1344.02,0,0,21.75,0,0,0,0,0,0,0,0,0,0,10752.1,0.15
15/09/2011 07:34:35.625,431.982,2,0,0,0,0,0,0,54.6876,1343.98,0,0,21.75,0,0,0,0,0,0,0,0,0,0,10751.8,0.15
15/09/2011 07:34:35.875,335.984,2,0,0,0,0,0,0,59.0626,959.98,0,0,21.75,0,0,0,0,0,0,0,0,0,0,7679.84,0.15
15/09/2011 07:34:36.125,239.986,2,0,0,0,0,0,0,63.4376,575.982,0,0,21.75,0,0,0,0,0,0,0,0,0,0,4607.86,0.15
15/09/2011 07:34:36.375,167.999,2,0,0,0,0,0,0,67.8122,192.015,0,0,21.7812,0,0,0,0,0,0,0,0,0,0,1535.89,0.15
15/09/2011 07:34:36.625,119.999,2,0,0,0,0,0,0,69.9998,0.0156205,0,0,21.8437,0,0,0,0,0,0,0,0,0,0,0.00833048,0.15
15/09/2011 07:34:36.875,72.0011,2,0,0,0,0,0,0,70,5.93061e-007,0,0,21.9062,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:37.125,24.0035,2,0,0,0,0,0,0,70,1.39391e-011,0,0,21.9687,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:37.375,0,2,0,0,0,0,0,0,70,0,0,0,21.9687,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:37.625,0,2,0,0,0,0,0,0,70,0,0,0,21.9062,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:37.875,0,2,0,0,0,0,0,0,70,0,0,0,21.8437,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:38.125,0,2,0,0,0,0,0,0,70,0,0,0,21.7813,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:38.375,71.9961,2,0,0,0,0,0,0,70,0,0,0,21.75,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:38.625,215.989,2,0,0,0,0,0,0,70,191.991,0,0,21.75,0,0,0,0,0,0,0,0,0,0,1536.05,0.15
15/09/2011 07:34:38.875,359.99,2,0,0,0,0,0,0,70,575.973,0,0,21.75,0,0,0,0,0,0,0,0,0,0,4608.02,0.15
15/09/2011 07:34:39.125,504.01,2,0,0,0,0,0,0,70,960.018,0,0,21.75,0,0,0,0,0,0,0,0,0,0,7680.14,0.15
15/09/2011 07:34:39.375,528.004,2,0,0,0,0,0,0,70,1344.02,0,0,21.75,0,0,0,0,0,0,0,0,0,0,10752.1,0.15
15/09/2011 07:34:39.625,432.008,2,0,0,0,0,0,0,70,1343.99,0,0,21.75,0,0,0,0,0,0,0,0,0,0,10751.9,0.15
15/09/2011 07:34:39.875,336.011,2,0,0,0,0,0,0,70,959.995,0,0,21.75,0,0,0,0,0,0,0,0,0,0,7679.96,0.15
15/09/2011 07:34:40.125,240.024,2,0,0,0,0,0,0,70,576.029,0,0,21.75,0,0,0,0,0,0,0,0,0,0,4608,0.15
15/09/2011 07:34:40.375,168.02,2,0,0,0,0,0,0,70,192.031,0,0,21.7812,0,0,0,0,0,0,0,0,0,0,1536.01,0.15
15/09/2011 07:34:40.625,120.015,2,0,0,0,0,0,0,70,0.0156218,0,0,21.8437,0,0,0,0,0,0,0,0,0,0,0.00833115,0.15
15/09/2011 07:34:40.875,72.0062,2,0,0,0,0,0,0,70,0,0,0,21.9063,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:41.125,24.0036,2,0,0,0,0,0,0,70,0,0,0,21.9688,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 07:34:41.375,0.0036448,2,0,0,0,0,0,0,70,0,0,0,21.9687,0,0,0,0,0,0,0,0,0,0,0,0.15
