t,EGT_SEL,FLIGHT_MOD,FMV_SEL,HPTC_SEL,LPTC_SEL,N1_SEL,N2_ACTSEL,OIL_P,OIL_TEMP,PS3_SEL,PT2_SEL,P0_SEL,TAT,TBV_SEL,TRA_SEL,T25_SEL,T3_SEL,VBV_SEL,VIB_CN1,VIB_CN2,VIB_TN1,VIB_TN2,VSV_SEL,WFM_SEL,XM
13/09/2011 14:05:15.125,0,2,0,0,0,0,0,0,29.6564,0,0,0,27.0312,0,0,0,0,0,0,0,0,0,0,0,0.15
13/09/2011 14:05:15.375,72.0006,2,0,0,0,0,0,0,34.2188,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.15
13/09/2011 14:05:15.625,215.996,2,0,0,0,0,0,0,38.7813,192.007,0,0,27,0,0,0,0,0,0,0,0,0,0,1536.05,0.15
13/09/2011 14:05:15.875,359.977,2,0,0,0,0,0,0,43.3434,575.973,0,0,27,0,0,0,0,0,0,0,0,0,0,4608.02,0.15
13/09/2011 14:05:16.125,503.972,2,0,0,0,0,0,0,47.9059,959.971,0,0,27,0,0,0,0,0,0,0,0,0,0,7680,0.15
13/09/2011 14:05:16.375,527.981,2,0,0,0,0,0,0,52.4683,1343.97,0,0,27,0,0,0,0,0,0,0,0,0,0,10752,0.15
13/09/2011 14:05:16.625,431.982,2,0,0,0,0,0,0,57.0314,1343.98,0,0,27,0,0,0,0,0,0,0,0,0,0,10751.8,0.15
13/09/2011 14:05:16.875,335.984,2,0,0,0,0,0,0,61.5939,959.98,0,0,27,0,0,0,0,0,0,0,0,0,0,7679.84,0.15
13/09/2011 14:05:17.125,239.986,2,0,0,0,0,0,0,66.1564,575.982,0,0,27,0,0,0,0,0,0,0,0,0,0,4607.86,0.15
13/09/2011 14:05:17.375,167.991,2,0,0,0,0,0,0,70.7188,191.984,0,0,27.0313,0,0,0,0,0,0,0,0,0,0,1535.87,0.15
13/09/2011 14:05:17.625,119.999,2,0,0,0,0,0,0,72.9998,0.0156192,0,0,27.0937,0,0,0,0,0,0,0,0,0,0,0.00833043,0.15
13/09/2011 14:05:17.875,72.0011,2,0,0,0,0,0,0,73,5.93026e-007,0,0,27.1562,0,0,0,0,0,0,0,0,0,0,0,0.15
13/09/2011 14:05:18.125,24.0035,2,0,0,0,0,0,0,73,1.39385e-011,0,0,27.2187,0,0,0,0,0,0,0,0,0,0,0,0.15
13/09/2011 14:05:18.375,0.00234317,2,0,0,0,0,0,0,73,2.26807e-016,0,0,27.2187,0,0,0,0,0,0,0,0,0,0,0,0.15
13/09/2011 14:05:18.625,0,2,0,0,0,0,0,0,73,0,0,0,27.1562,0,0,0,0,0,0,0,0,0,0,0,0.15
13/09/2011 14:05:18.875,0,2,0,0,0,0,0,0,73,0,0,0,27.0937,0,0,0,0,0,0,0,0,0,0,0,0.15
13/09/2011 14:05:19.125,0,2,0,0,0,0,0,0,73,0,0,0,27.0312,0,0,0,0,0,0,0,0,0,0,0,0.15
13/09/2011 14:05:19.375,71.9935,2,0,0,0,0,0,0,73,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.15
13/09/2011 14:05:19.625,215.982,2,0,0,0,0,0,0,73,191.991,0,0,27,0,0,0,0,0,0,0,0,0,0,1536.05,0.15
13/09/2011 14:05:19.875,359.977,2,0,0,0,0,0,0,73,575.973,0,0,27,0,0,0,0,0,0,0,0,0,0,4608.02,0.15
13/09/2011 14:05:20.125,503.972,2,0,0,0,0,0,0,73,959.971,0,0,27,0,0,0,0,0,0,0,0,0,0,7680,0.15
13/09/2011 14:05:20.375,527.98,2,0,0,0,0,0,0,73,1344.02,0,0,27,0,0,0,0,0,0,0,0,0,0,10752.1,0.15
13/09/2011 14:05:20.625,431.982,2,0,0,0,0,0,0,73,1343.98,0,0,27,0,0,0,0,0,0,0,0,0,0,10751.8,0.15
13/09/2011 14:05:20.875,335.984,2,0,0,0,0,0,0,73,959.98,0,0,27,0,0,0,0,0,0,0,0,0,0,7679.84,0.15
13/09/2011 14:05:21.125,239.986,2,0,0,0,0,0,0,73,575.982,0,0,27,0,0,0,0,0,0,0,0,0,0,4607.86,0.15
13/09/2011 14:05:21.375,167.999,2,0,0,0,0,0,0,73,192.015,0,0,27.0312,0,0,0,0,0,0,0,0,0,0,1535.89,0.15
13/09/2011 14:05:21.625,119.999,2,0,0,0,0,0,0,73,0.0156204,0,0,27.0937,0,0,0,0,0,0,0,0,0,0,0.00833043,0.15
13/09/2011 14:05:21.875,72.0011,2,0,0,0,0,0,0,73,5.93054e-007,0,0,27.1562,0,0,0,0,0,0,0,0,0,0,0,0.15
13/09/2011 14:05:22.125,24.0035,2,0,0,0,0,0,0,73,1.39389e-011,0,0,27.2187,0,0,0,0,0,0,0,0,0,0,0,0.15
13/09/2011 14:05:22.375,0,2,0,0,0,0,0,0,73,0,0,0,27.2187,0,0,0,0,0,0,0,0,0,0,0,0.15
13/09/2011 14:05:22.625,0,2,0,0,0,0,0,0,73,0,0,0,27.1562,0,0,0,0,0,0,0,0,0,0,0,0.15
13/09/2011 14:05:22.875,0,2,0,0,0,0,0,0,73,0,0,0,27.0937,0,0,0,0,0,0,0,0,0,0,0,0.15
13/09/2011 14:05:23.125,0,2,0,0,0,0,0,0,73,0,0,0,27.0313,0,0,0,0,0,0,0,0,0,0,0,0.15
13/09/2011 14:05:23.375,71.9961,2,0,0,0,0,0,0,73,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.15
13/09/2011 14:05:23.625,215.989,2,0,0,0,0,0,0,73,191.991,0,0,27,0,0,0,0,0,0,0,0,0,0,1536.05,0.15
13/09/2011 14:05:23.875,359.99,2,0,0,0,0,0,0,73,575.973,0,0,27,0,0,0,0,0,0,0,0,0,0,4608.02,0.15
13/09/2011 14:05:24.125,504.01,2,0,0,0,0,0,0,73,960.018,0,0,27,0,0,0,0,0,0,0,0,0,0,7680.14,0.15
13/09/2011 14:05:24.375,528.004,2,0,0,0,0,0,0,73,1344.02,0,0,27,0,0,0,0,0,0,0,0,0,0,10752.1,0.15
13/09/2011 14:05:24.625,432.008,2,0,0,0,0,0,0,73,1343.99,0,0,27,0,0,0,0,0,0,0,0,0,0,10751.9,0.15
13/09/2011 14:05:24.875,336.011,2,0,0,0,0,0,0,73,959.995,0,0,27,0,0,0,0,0,0,0,0,0,0,7679.96,0.15
13/09/2011 14:05:25.125,240.024,2,0,0,0,0,0,0,73,576.029,0,0,27,0,0,0,0,0,0,0,0,0,0,4608,0.15
13/09/2011 14:05:25.375,168.02,2,0,0,0,0,0,0,73,192.031,0,0,27.0312,0,0,0,0,0,0,0,0,0,0,1536.01,0.15
13/09/2011 14:05:25.625,120.015,2,0,0,0,0,0,0,70.7191,0.0156217,0,0,27.0937,0,0,0,0,0,0,0,0,0,0,0.0083311,0.15
13/09/2011 14:05:25.875,72.0062,2,0,0,0,0,0,0,66.1562,0,0,0,27.1563,0,0,0,0,0,0,0,0,0,0,0,0.15
13/09/2011 14:05:26.125,24.0036,2,0,0,0,0,0,0,61.5937,0,0,0,27.2188,0,0,0,0,0,0,0,0,0,0,0,0.15
13/09/2011 14:05:26.375,0.003645,2,0,0,0,0,0,0,57.0312,0,0,0,27.2187,0,0,0,0,0,0,0,0,0,0,0,0.15
13/09/2011 14:05:26.625,0.00260357,2,0,0,0,0,0,0,52.4688,0,0,0,27.1562,0,0,0,0,0,0,0,0,0,0,0,0.15
13/09/2011 14:05:26.875,0.00156224,2,0,0,0,0,0,0,47.9067,0,0,0.749973,27.0938,0,0,0,0,0,0,0,0,0,0,0,0.15
13/09/2011 14:05:27.125,0.000520817,2,0,0,0,0,0,0,43.3442,0,0,2.24991,27.0313,0,0,0,0,0,0,0,0,0,0,0,0.15
