ALT [ft],EGT_1 [deg C],EGT_2 [deg C],FMV_1 [mm],FMV_2 [mm],HPTACC_1 [%],HPTACC_2 [%],M [Mach],N1_1 [% rpm],N1_2 [% rpm],N2_1 [% rpm],N2_2 [% rpm],NAIV_1 [bool],NAIV_2 [bool],P0_1 [psia],P0_2 [psia],PRV_1 [bool],PRV_2 [bool],PS3_1 [psia],PS3_2 [psia],PT2_1 [mbar],PT2_2 [mbar],P_OIL_1 [psi],P_OIL_2 [psi],Q_1 [lb/h],Q_2 [lb/h],T1_1 [deg C],T1_2 [deg C],T2_1 [deg C],T2_2 [deg C],T3_1 [deg C],T3_2 [deg C],T5_1 [deg C],T5_2 [deg C],TAT [deg C],TBV_1 [%],TBV_2 [%],TCASE_1 [deg C],TCASE_2 [deg C],TLA_1 [deg],TLA_2 [deg],T_OIL_1 [deg C],T_OIL_2 [deg C],VBV_1 [mm],VBV_2 [mm],VIB_AN1_1 [mils],VIB_AN1_2 [mils],VIB_AN2_1 [ips],VIB_AN2_2 [ips],VIB_BN1_1 [mils],VIB_BN1_2 [mils],VIB_BN2_1 [ips],VIB_BN2_2 [ips],VSV_1 [mm],VSV_2 [mm]
-18.546562192,33.494949448,628.522874936,-0.64553023024,4.20775129731,4.69687000075,34.549186910779994,0.0,0.0,19.409697351000002,0.0,47.615987664,0.0,0.0,12.22175907736,12.22175907736,0.91653956,0.91653956,15.413193474,30.826386948,961.492003332,961.492003332,0.0,36.02141707,0.0,693.17759552,29.627979950969998,26.242477834469998,25.95840606993,20.517235275,75.914534417,119.0714272705,31.938961983000002,590.176471425,30.54299648025,0.0,116.5024653,74.89725692399999,70.8849038745,0.0,0.0,36.803911793999994,57.072732781999996,36.252818851200004,36.3782945288,0.0,0.0,0.0,0.10936259952,0.0,0.0,0.0,0.07290839968,56.592269510170006,56.20672099758
-18.546562192,33.494949448,632.463457224,-0.64553023024,4.20775129731,4.69687000075,34.608515795,0.0,0.0,19.48027806864,0.0,47.990113281359996,0.0,0.0,12.22175907736,12.22175907736,0.91653956,0.91653956,15.413193474,30.826386948,961.492003332,961.492003332,0.0,36.518264202000005,0.0,736.50119524,29.627979950969998,26.242477834469998,25.95840606993,20.82909725118,75.914534417,120.631314964,31.938961983000002,593.416655974,30.54299648025,0.0,116.5024653,74.89725692399999,70.8849038745,0.0,0.0,36.803911793999994,57.072732781999996,36.252818851200004,36.1369951488,0.0,0.0,0.0,0.10936259952,0.0,0.0,0.0,0.03645419984,56.592269510170006,56.144199617160005
-18.546562192,33.494949448,634.433748368,-0.64553023024,4.20775129731,4.69687000075,34.608515795,0.0,0.0,19.633202956860003,0.0,48.304718914140004,0.0,0.0,12.22175907736,12.22175907736,0.91653956,0.91653956,15.413193474,31.3768581435,961.492003332,961.492003332,0.0,37.015111334000004,0.0,684.5128755759999,29.502232729499998,26.242477834469998,25.95840606993,20.9275799805,75.914534417,122.1912026575,31.938961983000002,595.731073509,30.272704476,0.0,116.5024653,74.89725692399999,70.8849038745,0.0,0.0,36.803911793999994,57.072732781999996,36.252818851200004,36.1369951488,0.0,0.0,0.0,0.10936259952,0.0,0.0,0.0,0.03645419984,56.592269510170006,56.144199617160005
-13.909921644,33.494949448,637.389185084,-0.64553023024,4.27730090553,4.69687000075,34.549186910779994,0.0,0.0,19.997869998000002,0.0,48.57681027222,0.0,0.0,12.22175907736,12.22175907736,0.91653956,0.91653956,15.413193474,31.3768581435,961.492003332,961.492003332,0.0,37.2635349,0.0,745.165915184,29.502232729499998,26.242477834469998,25.95840606993,21.03426960393,75.914534417,123.2311277865,31.938961983000002,598.0454910440001,30.272704476,0.0,116.5024653,74.89725692399999,70.439086869,0.0,0.0,36.270521767999995,57.072732781999996,36.252818851200004,36.43620638,0.0,0.0,0.0,0.07290839968,0.0,0.0,0.0,0.03645419984,56.592269510170006,56.144199617160005
-18.546562192,33.494949448,639.359476228,-0.64553023024,4.27730090553,4.6375411165300005,34.608515795,0.0,0.0,20.221375603860004,0.0,48.84039877535999,0.0,0.0,12.22175907736,12.22175907736,0.91653956,0.91653956,15.413193474,31.927329339,961.492003332,961.492003332,0.0,37.760382032,0.0,762.4953550719999,29.627979950969998,26.242477834469998,26.05688879925,20.9275799805,75.914534417,124.27105291550001,31.938961983000002,599.897025072,30.00241247175,0.0,116.5024653,74.89725692399999,70.439086869,0.0,0.0,36.803911793999994,57.072732781999996,36.252818851200004,36.3203826776,0.0,0.0,0.0,0.07290839968,0.0,0.0,0.0,0.03645419984,56.592269510170006,56.144199617160005
-13.909921644,33.494949448,641.329767372,-0.64553023024,4.34685051375,4.69687000075,34.608515795,0.0,0.0,20.36253703914,0.0,49.15500440814,0.0,0.0,12.22175907736,12.22175907736,0.91653956,0.91653956,15.413193474,31.927329339,961.492003332,961.492003332,0.0,38.008805598,0.0,719.171755352,29.502232729499998,25.87490903325,26.05688879925,21.13275233325,75.914534417,125.830940609,31.938961983000002,601.7485591000001,30.00241247175,0.0,116.5024653,74.89725692399999,70.439086869,0.0,0.0,36.803911793999994,57.072732781999996,36.252818851200004,36.1369951488,0.0,0.0,0.0,0.07290839968,0.0,0.0,0.0,0.03645419984,56.592269510170006,56.20672099758
-13.909921644,33.494949448,642.314912944,-0.64553023024,4.41640012197,4.69687000075,34.608515795,0.0,0.0,20.65662336264,0.0,49.478112895859994,0.0,0.0,12.22175907736,12.22175907736,0.91653956,0.91653956,15.413193474,32.4778005345,961.492003332,961.492003332,0.0,38.50565273,0.0,753.8306351279999,29.502232729499998,25.87490903325,26.05688879925,21.03426960393,75.914534417,126.870865738,31.938961983000002,603.137209621,30.00241247175,0.0,116.5024653,74.4514399185,70.439086869,0.0,0.0,36.803911793999994,57.072732781999996,36.252818851200004,36.194907,0.0,0.0,0.0,0.03645419984,0.0,0.0,0.0,0.03645419984,56.592269510170006,56.20672099758
-13.909921644,33.494949448,643.300058516,-0.64553023024,4.49754133156,4.69687000075,34.549186910779994,0.0,0.0,20.880128968500003,0.0,49.903255642859996,0.0,0.0,12.22175907736,12.22175907736,0.91653956,0.91653956,15.413193474,33.02827173,961.492003332,961.492003332,0.0,39.002499862,0.0,745.165915184,29.38615837122,25.758834674969997,25.95840606993,20.9275799805,75.914534417,128.4307534315,31.938961983000002,604.062976635,30.00241247175,0.0,116.5024653,74.89725692399999,70.439086869,0.0,0.0,36.803911793999994,57.072732781999996,36.252818851200004,36.43620638,0.0,0.0,0.0,0.03645419984,0.0,0.0,0.0,0.03645419984,56.592269510170006,56.20672099758
-13.909921644,33.494949448,643.300058516,-0.64553023024,4.56709093978,4.69687000075,34.608515795,0.0,0.0,21.103634574360004,0.0,50.32839838986,0.0,0.0,12.22175907736,12.22175907736,0.91653956,0.91653956,15.413193474,33.5787429255,961.492003332,961.492003332,0.0,39.499346994,0.0,805.818954792,29.38615837122,25.6330874535,26.05688879925,20.9275799805,75.914534417,129.990641125,31.938961983000002,604.9887436490001,29.7321204675,0.0,116.5024653,74.4514399185,70.439086869,0.0,0.0,36.803911793999994,57.072732781999996,36.252818851200004,36.3203826776,0.0,0.0,0.0,0.03645419984,0.0,0.0,0.0,0.03645419984,56.592269510170006,56.144199617160005
-13.909921644,33.494949448,644.285204088,-0.64553023024,4.636640548,4.69687000075,34.608515795,0.0,0.0,21.397720897860005,0.0,50.804558266499996,0.0,0.0,12.22175907736,12.22175907736,0.91653956,0.91653956,15.413193474,34.129214121000004,961.492003332,961.492003332,0.0,40.244617692,0.0,753.8306351279999,29.502232729499998,25.517013095219998,26.05688879925,20.722407627750002,75.914534417,131.5505288185,31.938961983000002,605.4516271560001,29.7321204675,0.0,116.5024653,74.4514399185,70.439086869,0.0,0.0,36.803911793999994,57.072732781999996,36.252818851200004,36.1369951488,0.0,0.0,0.0,0.03645419984,0.0,0.0,0.0,0.03645419984,56.592269510170006,56.20672099758
-13.909921644,33.494949448,643.300058516,-0.64553023024,4.706190156219999,4.69687000075,34.608515795,0.0,0.0,21.62122650372,0.0,51.391255257359994,0.0,0.0,12.22175907736,12.22175907736,0.91653956,0.91653956,15.413193474,34.6796853165,961.492003332,961.492003332,0.0,40.989888390000004,0.0,823.14839468,29.502232729499998,25.391265873749997,26.05688879925,20.722407627750002,75.914534417,133.6303790765,31.476078476,604.9887436490001,29.46182846325,0.0,116.5024653,74.89725692399999,70.439086869,0.0,0.0,36.270521767999995,57.072732781999996,36.252818851200004,36.194907,0.0,0.0,0.0,0.03645419984,0.0,0.0,0.0,0.0,56.592269510170006,55.7482308745
-13.909921644,33.494949448,642.314912944,-0.64553023024,4.85688097403,4.69687000075,34.608515795,0.0,0.0,21.985893544860005,0.0,52.028969377859994,0.0,0.0,12.22175907736,12.22175907736,0.91653956,0.91653956,15.413193474,36.331098903,961.492003332,961.492003332,0.0,41.983582654,0.0,831.813114624,29.38615837122,25.27519151547,26.05688879925,20.62392489843,75.3945718525,135.7102293345,31.476078476,603.600093128,29.46182846325,0.0,116.5024653,74.89725692399999,70.439086869,0.0,0.0,36.270521767999995,57.072732781999996,36.252818851200004,36.43620638,0.0,0.0,0.0,0.03645419984,0.0,0.0,0.0,0.0,56.592269510170006,55.48772512275
-13.909921644,33.494949448,640.3446218,-0.64553023024,4.92643058225,4.69687000075,34.608515795,0.0,0.0,22.574066191860002,0.0,52.76871775764,0.0,0.0,12.22175907736,12.22175907736,0.91653956,0.91653956,15.413193474,37.432041294,961.492003332,961.492003332,0.0,42.977276918,0.0,823.14839468,29.38615837122,25.149444294,26.05688879925,20.722407627750002,75.3945718525,138.310042157,31.938961983000002,601.2856755930001,29.46182846325,0.0,116.5024653,74.4514399185,70.439086869,0.0,0.0,36.803911793999994,57.072732781999996,36.252818851200004,36.3203826776,0.0,0.0,0.0,0.03645419984,0.0,0.0,0.0,0.0,56.592269510170006,54.96671361925
-9.273281096,33.494949448,636.4040395119999,-0.64553023024,5.077121400059999,4.6375411165300005,34.608515795,0.0,0.0,23.30340027414,0.0,53.67852323622,0.0,0.0,12.22175907736,12.22175907736,0.91653956,0.91653956,15.413193474,37.432041294,961.492003332,961.492003332,0.0,44.219394748,0.0,875.136714344,29.502232729499998,25.149444294,26.16357842268,20.722407627750002,75.3945718525,141.9497801085,31.938961983000002,598.5083745510001,29.46182846325,0.0,116.5024653,74.89725692399999,70.439086869,0.0,0.0,36.803911793999994,57.072732781999996,36.252818851200004,36.1369951488,0.0,0.0,0.0,0.03645419984,0.0,0.0,0.0,0.0,56.592269510170006,54.841670858410005
-13.909921644,33.494949448,634.433748368,-0.64553023024,4.636640548,4.69687000075,34.549186910779994,0.0,0.0,23.89157292114,0.0,54.46928874564,0.0,0.0,12.22175907736,12.22175907736,0.91653956,0.91653956,15.413193474,36.8815700985,961.492003332,961.492003332,0.0,45.213089012000005,0.0,797.154234848,29.38615837122,24.90762271425,26.05688879925,20.62392489843,75.3945718525,144.549592931,31.938961983000002,596.656840523,29.46182846325,0.0,116.5024653,74.4514399185,70.439086869,0.0,0.0,36.270521767999995,57.072732781999996,36.252818851200004,36.194907,0.0,0.0,0.0,0.03645419984,0.0,0.0,0.0,0.0,56.592269510170006,54.90419223883
-13.909921644,33.494949448,629.508020508,-0.64553023024,4.34685051375,4.69687000075,34.608515795,0.0,0.0,23.97391709172,0.0,54.79239723336,0.0,0.0,12.22175907736,12.22175907736,0.91653956,0.91653956,15.413193474,36.8815700985,961.492003332,961.492003332,0.0,45.461512578000004,0.0,788.489514904,29.38615837122,24.90762271425,26.16357842268,20.722407627750002,75.3945718525,147.1494057535,31.938961983000002,592.49088896,29.46182846325,0.0,116.5024653,74.89725692399999,70.439086869,0.0,0.0,36.803911793999994,57.072732781999996,36.252818851200004,36.43620638,0.0,0.0,0.0,0.03645419984,0.0,0.0,0.0,0.03645419984,56.592269510170006,54.90419223883
-13.909921644,33.494949448,624.582292648,-0.64553023024,4.20775129731,4.69687000075,34.608515795,0.0,0.0,23.750411485860003,0.0,54.843414363,0.0,0.0,12.22175907736,12.22175907736,0.91653956,0.91653956,15.413193474,36.331098903,961.492003332,961.492003332,0.0,45.213089012000005,0.0,710.507035408,29.38615837122,24.90762271425,26.16357842268,21.03426960393,75.3945718525,148.709293447,31.938961983000002,587.8620538900001,29.46182846325,0.0,116.5024653,74.4514399185,70.439086869,0.0,0.0,36.803911793999994,57.072732781999996,36.252818851200004,36.3782945288,0.0,0.0,0.0,0.03645419984,0.0,0.0,0.0,0.03645419984,56.592269510170006,54.76872924792001
-13.909921644,33.494949448,619.656564788,-0.64553023024,4.20775129731,4.69687000075,34.549186910779994,0.0,0.0,23.456325162360002,0.0,54.79239723336,0.0,0.0,12.22175907736,12.22175907736,0.91653956,0.91653956,15.413193474,36.331098903,961.492003332,961.492003332,0.0,45.213089012000005,0.0,753.8306351279999,29.38615837122,24.90762271425,26.16357842268,21.23944195668,75.3945718525,149.749218576,31.938961983000002,583.23321882,29.46182846325,0.0,116.5024653,74.89725692399999,70.439086869,0.0,0.0,36.803911793999994,57.072732781999996,36.252818851200004,36.1369951488,0.0,0.0,0.0,0.07290839968,0.0,0.0,0.0,0.03645419984,56.592269510170006,54.841670858410005
-9.273281096,33.494949448,615.7159825,-0.64553023024,4.12661008772,4.69687000075,34.608515795,0.0,0.0,23.2328195565,0.0,54.68186011914,0.0,0.0,12.22175907736,12.22175907736,0.91653956,0.91653956,15.413193474,36.331098903,961.492003332,961.492003332,0.0,44.716241880000005,0.0,701.842315464,29.38615837122,24.90762271425,26.16357842268,21.44461430943,75.3945718525,150.789143705,31.476078476,579.530150764,29.46182846325,0.0,116.5024653,74.4514399185,70.439086869,0.10427985774,0.0,36.803911793999994,57.072732781999996,36.252818851200004,36.1369951488,0.0,0.0,0.0,0.07290839968,0.0,0.0,0.0,0.03645419984,56.592269510170006,54.90419223883
-9.273281096,33.494949448,610.79025464,-0.8645494155,4.12661008772,3.21364789525,34.608515795,0.0,0.0,23.09165812122,0.0,54.579825859859994,0.0,0.0,12.22175907736,12.22175907736,0.91653956,0.91653956,15.413193474,36.331098903,961.492003332,961.492003332,0.0,44.467818314,0.0,745.165915184,29.38615837122,24.665801134499997,26.16357842268,21.337924686,75.3945718525,151.3091062695,31.938961983000002,576.289966215,29.46182846325,0.0,116.5024653,74.4514399185,70.439086869,0.0,0.0,36.270521767999995,57.072732781999996,36.252818851200004,36.494118231200005,0.0,0.0,0.0,0.07290839968,0.0,0.0,0.0,0.03645419984,56.592269510170006,54.90419223883
-9.273281096,33.494949448,607.8348179239999,-0.79538546226,4.12661008772,-0.12854591581,34.608515795,0.0,0.0,23.00931395064,2.7634278555,54.52880873021999,0.0,0.0,12.22175907736,12.22175907736,0.91653956,0.91653956,15.413193474,36.331098903,961.492003332,961.492003332,0.0,44.467818314,0.0,684.5128755759999,29.38615837122,24.665801134499997,26.16357842268,21.44461430943,74.874609288,151.829068834,31.476078476,573.0497816660001,29.46182846325,116.5024653,116.5024653,74.4514399185,70.439086869,0.0,0.0,36.803911793999994,57.072732781999996,40.354908311200006,36.252818851200004,0.0,0.0,0.0,0.07290839968,0.0,0.0,0.0,0.03645419984,56.665211120660004,54.841670858410005
-4.636640548,34.48009502,604.8793812079999,-0.79538546226,4.12661008772,-0.24720368425,34.608515795,0.0,0.0,22.868152515360002,5.475838581360001,54.46928874564,0.0,0.0,12.22175907736,12.22175907736,0.91653956,0.91653956,15.9636646695,36.331098903,961.492003332,961.492003332,0.0,44.219394748,0.0,701.842315464,29.38615837122,24.549726776219998,26.16357842268,21.44461430943,74.3546467235,152.3490313985,31.938961983000002,569.8095971170001,29.46182846325,116.5024653,116.5024653,74.4514399185,70.439086869,0.0,0.0,36.270521767999995,57.072732781999996,40.53829584,36.0790832976,0.0,0.0,0.0,0.07290839968,0.0,0.0,0.0,0.03645419984,56.665211120660004,54.841670858410005
-4.636640548,34.48009502,600.93879892,-0.79538546226,4.20775129731,-0.24720368425,34.608515795,0.0,0.0,22.938733233,7.763106560220001,54.418271616,0.0,0.0,12.22175907736,12.22175907736,0.91653956,0.91653956,15.9636646695,36.331098903,961.492003332,961.492003332,0.0,44.219394748,0.0,745.165915184,29.38615837122,24.549726776219998,25.95840606993,21.543097038750002,73.3147215945,152.3490313985,32.864728997,566.5694125680001,29.7321204675,116.5024653,116.5024653,74.4514399185,70.439086869,0.0,0.0,36.270521767999995,57.606122807999995,40.53829584,36.3203826776,0.0,0.0,0.0,0.07290839968,0.0,0.0,0.0,0.03645419984,56.665211120660004,54.841670858410005
-9.273281096,36.450386164,597.983362204,-0.79538546226,4.12661008772,-0.24720368425,34.608515795,0.0,0.0,23.00931395064,9.82930031064,54.36725448636,0.0,0.0,12.22175907736,12.22175907736,0.91653956,0.91653956,15.9636646695,36.331098903,961.492003332,961.492003332,0.0,43.970971182,0.0,701.842315464,29.38615837122,24.423979554749998,25.8517164465,21.44461430943,72.2747964655,152.868993963,33.790496011,563.792111526,29.7321204675,116.5024653,116.5024653,74.4514399185,70.439086869,0.0,0.0,36.270521767999995,57.606122807999995,40.53829584,36.43620638,0.0,0.0,0.0,0.07290839968,0.0,0.0,0.0,0.0,56.665211120660004,54.90419223883
-9.273281096,38.420677308,596.01307106,-0.79538546226,4.20775129731,-0.18787480003,34.608515795,0.0,0.0,23.00931395064,11.903996916,54.36725448636,0.0,0.0,12.22175907736,12.22175907736,0.91653956,0.91653956,15.9636646695,36.331098903,961.492003332,961.492003332,0.0,43.970971182,0.0,745.165915184,29.38615837122,24.423979554749998,25.75323371718,21.337924686,70.714908772,153.3889565275,35.642030039000005,561.477693991,29.7321204675,116.5024653,116.5024653,74.4514399185,70.439086869,0.0,0.0,36.270521767999995,57.606122807999995,40.354908311200006,36.194907,0.0,0.0,0.0,0.07290839968,0.0,0.0,0.0,0.0,56.665211120660004,54.90419223883
-13.909921644,40.390968451999996,594.042779916,-0.79538546226,4.20775129731,-0.24720368425,34.608515795,0.0,0.0,22.938733233,13.55355077436,54.31623735672,0.0,0.0,12.22175907736,12.22175907736,0.91653956,0.91653956,15.9636646695,36.331098903,961.492003332,961.492003332,1.24211783,43.722547616,0.0,710.507035408,29.38615837122,24.30790519647,25.441371741,21.44461430943,69.1550210785,153.3889565275,37.03068056,559.6261599630001,29.7321204675,116.5024653,116.5024653,74.4514399185,70.439086869,0.0,0.0,36.270521767999995,57.606122807999995,39.9977852288,36.1369951488,0.0,0.0,0.0,0.07290839968,0.0,0.0,0.0,0.0,56.40470536891001,54.90419223883
-13.909921644,41.376114023999996,593.057634344,-0.79538546226,4.12661008772,-0.24720368425,34.608515795,0.0,0.0,22.79757179772,15.041550388860001,54.31623735672,0.0,0.0,12.22175907736,12.22175907736,0.91653956,0.91653956,16.514135865,36.331098903,961.492003332,961.492003332,4.223200622,43.722547616,0.0,736.50119524,29.38615837122,24.30790519647,25.23619938825,21.44461430943,67.595133385,153.908919092,38.419331081,558.237509442,30.00241247175,116.5024653,116.5024653,74.4514399185,70.8849038745,0.0,0.0,36.270521767999995,58.139512833999994,39.6310101712,36.43620638,0.0,0.0,0.0,0.07290839968,0.0,0.0,0.0,0.0,56.008736626250005,54.90419223883
-13.909921644,43.346405168,591.0873432,-0.79538546226,4.12661008772,-0.24720368425,34.608515795,0.0,0.0,22.6446469095,16.52955000336,54.31623735672,0.0,0.0,12.22175907736,12.22175907736,0.91653956,0.91653956,16.514135865,36.331098903,961.492003332,961.492003332,7.204283414000001,43.722547616,0.0,693.17759552,29.26041114975,24.30790519647,25.031027035500003,21.44461430943,66.555208256,153.908919092,39.807981602000005,556.3859754140001,30.00241247175,116.5024653,116.5024653,74.4514399185,70.8849038745,0.0,0.0,37.33730182,58.139512833999994,39.3897107912,36.3782945288,0.0,0.0,0.0,0.07290839968,0.0,0.0,0.0,0.0,56.144199617160005,54.841670858410005
-13.909921644,44.33155074,590.102197628,0.06916395323999999,4.12661008772,-0.24720368425,34.608515795,0.0,0.0,22.574066191860002,17.643424000499998,54.31623735672,0.0,0.0,12.22175907736,12.22175907736,0.91653956,0.91653956,16.514135865,36.331098903,961.492003332,961.492003332,4.223200622,43.722547616,0.0,745.165915184,29.26041114975,24.30790519647,24.825854682750002,21.337924686,65.515283127,154.4288816565,41.196632123,554.997324893,30.00241247175,116.5024653,116.5024653,74.4514399185,70.8849038745,0.0,0.0,39.470861924,58.139512833999994,39.09049956,36.1369951488,0.0,0.0,0.0,0.07290839968,0.0,0.0,0.0,0.0,56.20672099758,54.90419223883
-18.546562192,45.316696312,589.117052056,1.152732554,4.12661008772,-0.24720368425,34.608515795,0.0,1.98802354686,22.50348547422,18.706280868,54.31623735672,0.0,0.0,12.22175907736,12.22175907736,0.91653956,0.91653956,16.514135865,36.331098903,961.492003332,961.492003332,8.69482481,43.722547616,0.0,701.842315464,29.26041114975,24.30790519647,24.52219960068,21.44461430943,64.475357998,154.4288816565,42.585282644,553.145790865,30.00241247175,116.5024653,116.5024653,74.4514399185,70.8849038745,0.0,0.0,41.604422027999995,58.139512833999994,38.66581265120001,36.1369951488,0.0,0.0,0.0,0.07290839968,0.0,0.0,0.0,0.0,56.33176375842,54.841670858410005
-18.546562192,46.301841884,587.146760912,1.152732554,4.12661008772,-0.24720368425,34.608515795,0.0,2.352690588,22.50348547422,19.66710347622,54.31623735672,0.0,0.0,12.22175907736,12.22175907736,0.91653956,0.91653956,17.615078256,36.331098903,961.492003332,961.492003332,9.688519074,43.47412405,0.0,745.165915184,29.144336791469996,24.30790519647,24.2103376245,21.543097038750002,63.9553954335,154.4288816565,43.511049658000005,551.757140344,30.272704476,116.5024653,116.5024653,74.005622913,70.8849038745,0.10427985774,0.0,42.67120208,58.67290285999999,38.4920770976,36.3782945288,0.0,0.0,0.0,0.07290839968,0.0,0.0,0.0,0.0,56.144199617160005,54.841670858410005
-13.909921644,49.2572786,586.16161534,1.152732554,4.12661008772,-0.30653256847,34.608515795,0.0,2.87028251736,22.50348547422,20.78097747336,54.31623735672,0.0,0.0,12.22175907736,12.22175907736,0.91653956,0.91653956,17.615078256,36.331098903,961.492003332,961.492003332,10.433789772,43.47412405,389.91239748,701.842315464,29.144336791469996,24.30790519647,23.90668254243,21.543097038750002,63.435432869,154.948844221,44.436816672000006,549.905606316,30.272704476,116.5024653,116.5024653,74.005622913,70.8849038745,0.0,0.0,43.737982132,58.67290285999999,38.2507777176,36.43620638,0.0,0.0,0.0,0.07290839968,0.0,0.0,0.0,0.0,56.07125800667001,54.90419223883
-13.909921644,70.930481184,585.176469768,1.30258778602,4.12661008772,-0.30653256847,34.608515795,0.0,3.6819607702200003,22.71522762714,22.05640571436,54.31623735672,0.0,0.0,12.22175907736,12.22175907736,0.91653956,0.91653956,18.1655494515,36.331098903,961.492003332,961.492003332,11.675907602,43.225700484,363.918237648,736.50119524,29.01858957,24.30790519647,23.59482056625,21.543097038750002,63.435432869,154.948844221,71.74694358500001,548.5169557950001,30.54299648025,116.5024653,116.5024653,74.005622913,71.33072088,0.0,0.0,43.737982132,58.67290285999999,38.0673901888,36.194907,0.0,0.0,0.0,0.07290839968,0.0,0.0,0.0,0.0,56.144199617160005,54.841670858410005
-13.909921644,92.603683768,584.191324196,1.4409156925,4.12661008772,-0.30653256847,34.608515795,0.0,4.340714134860001,22.6446469095,23.28081682572,54.31623735672,0.0,0.0,12.22175907736,12.22175907736,0.91653956,0.91653956,18.1655494515,36.331098903,961.492003332,961.492003332,12.918025432,43.225700484,363.918237648,701.842315464,29.01858957,24.30790519647,23.29116548418,21.64978666218,63.9553954335,155.4688067855,93.039584907,546.20253826,30.54299648025,116.5024653,116.5024653,74.005622913,71.33072088,0.10427985774,0.0,43.204592106,59.20629288599999,37.941914511200004,36.1369951488,0.0,0.0,0.0,0.07290839968,0.0,0.0,0.0,0.0,56.20672099758,54.841670858410005
-13.909921644,116.24717749599999,584.191324196,1.59077092452,4.12661008772,-0.30653256847,34.608515795,0.0,5.07004821714,22.50348547422,24.49672508214,54.31623735672,0.0,0.0,12.22175907736,12.22175907736,0.91653956,0.91653956,18.716020647,36.331098903,961.492003332,961.492003332,14.160143262,43.225700484,363.918237648,745.165915184,29.01858957,24.182157975,23.184475860750002,21.64978666218,63.9553954335,155.4688067855,114.332226229,545.2767712460001,30.54299648025,116.5024653,116.5024653,73.55980590749999,71.33072088,0.10427985774,0.0,42.67120208,59.20629288599999,37.76817895760001,36.3782945288,0.0,0.0,0.0,0.07290839968,0.0,0.0,0.0,0.0,56.20672099758,54.90419223883
-18.546562192,137.92038008,583.206178624,1.6599348777599998,4.12661008772,-0.37574960006,34.608515795,0.0,5.95230718764,22.6446469095,25.619101934219998,54.25671737214,0.0,0.0,12.22175907736,12.22175907736,0.91653956,0.91653956,19.2664918425,36.331098903,961.492003332,961.492003332,14.90541396,43.225700484,372.582957592,701.842315464,28.902515211719997,24.066083616719997,22.88082077868,21.64978666218,64.475357998,155.98876935,135.624867551,544.351004232,30.54299648025,116.5024653,116.5024653,73.55980590749999,71.33072088,0.0,0.0,43.204592106,59.20629288599999,37.64270328,36.43620638,0.0,0.0,0.0,0.07290839968,0.0,0.0,0.0,0.0,56.144199617160005,54.90419223883
-18.546562192,165.50445609599998,583.206178624,1.79826278424,4.12661008772,-0.24720368425,34.608515795,0.0,6.693404722860001,22.6446469095,26.622438817139997,54.25671737214,0.0,0.0,12.22175907736,12.22175907736,0.91653956,0.91653956,19.2664918425,36.331098903,961.492003332,961.492003332,15.650684658000001,42.977276918,424.571277256,684.5128755759999,28.902515211719997,24.182157975,22.67564842593,21.64978666218,64.9953205625,155.98876935,155.991741859,543.425237218,30.272704476,116.5024653,116.5024653,73.55980590749999,71.33072088,0.0,0.0,43.737982132,59.73968291199999,37.526879577600006,36.194907,0.0,0.0,0.0,0.07290839968,0.0,0.0,0.0,0.0,56.144199617160005,54.90419223883
-18.546562192,186.19251310799999,582.2210330519999,1.9481180162599998,4.12661008772,-0.24720368425,34.608515795,0.0,7.42273880514,22.71522762714,27.744815669220003,54.25671737214,0.0,0.0,12.22175907736,12.22175907736,0.91653956,0.91653956,19.816963038,36.331098903,961.492003332,961.492003332,16.395955356,42.977276918,424.571277256,701.842315464,28.776767990249997,24.066083616719997,22.363786449750002,21.748269391500003,66.0352456915,156.5087319145,175.432849153,542.499470204,30.272704476,116.5024653,116.5024653,73.113988902,71.77653788549999,0.0,0.0,44.804762184,59.73968291199999,37.4593157512,36.1369951488,0.0,0.0,0.0,0.07290839968,0.0,0.0,0.0,0.0,56.144199617160005,54.90419223883
-13.909921644,206.88057012,582.2210330519999,2.08644592274,4.12661008772,-0.24720368425,34.549186910779994,0.0,8.163836340360001,22.79757179772,28.64611829286,54.25671737214,0.0,0.0,12.22175907736,12.22175907736,0.91653956,0.91653956,20.3674342335,36.331098903,961.492003332,961.492003332,16.892802488,42.728853352,450.565437088,684.5128755759999,28.66069363197,24.066083616719997,22.158614097,21.85495901493,66.555208256,156.5087319145,194.41107294000003,541.5737031900001,30.54299648025,116.5024653,116.5024653,73.113988902,71.77653788549999,0.0,0.0,46.404932261999996,59.73968291199999,37.3434920488,36.3782945288,0.0,0.0,0.0,0.07290839968,0.0,0.0,0.0,0.0,56.20672099758,54.90419223883
-13.909921644,226.58348156,582.2210330519999,2.305465108,4.12661008772,-0.24720368425,34.48985802656,0.0,8.822589705,22.71522762714,29.5474209165,54.25671737214,0.0,0.0,12.22175907736,12.22175907736,0.91653956,0.91653956,20.917905429,36.331098903,961.492003332,961.492003332,17.886496752,42.977276918,459.23015703199997,736.50119524,28.534946410499998,24.182157975,22.06013136768,21.95344174425,67.595133385,157.028694479,213.38929672700002,541.110819683,30.54299648025,116.5024653,116.5024653,73.113988902,71.77653788549999,0.0,0.0,47.471712313999994,60.273072938,37.285580197600005,36.43620638,0.0,0.0,0.0,0.03645419984,0.0,0.0,0.0,0.0,56.20672099758,54.90419223883
